TrainingSize,Cycles
2,45
3,48
4,51
5,45
6,51
7,48
8,45
9,54
10,45
11,45
12,51
13,45
14,51
15,216
16,120
17,45
18,45
19,75
20,48
21,45
22,48
23,54
24,45
25,51
26,72
27,45
28,54
29,45
30,57
31,45
0,195
1,45
2,51
3,45
4,51
5,45
6,54
7,48
8,45
9,45
10,45
11,48
12,54
13,54
14,45
15,45
16,51
17,63
18,48
19,48
20,45
21,45
22,45
23,45
24,48
25,45
26,45
27,45
28,48
29,45
30,51
31,51
0,198
1,48
2,45
3,45
4,45
5,48
6,45
7,48
8,45
9,45
10,48
11,51
12,51
13,45
14,48
15,48
16,45
17,54
18,57
19,51
20,45
21,51
22,45
23,72
24,51
25,69
26,69
27,48
28,72
29,48
30,45
31,72
0,201
1,45
2,45
3,54
4,45
5,45
6,45
7,48
8,45
9,45
10,54
11,51
12,51
13,48
14,45
15,48
16,45
17,45
18,45
19,48
20,51
21,54
22,54
23,78
24,51
25,69
26,45
27,48
28,45
29,48
30,48
31,75
0,189
1,45
2,51
3,51
4,51
5,45
6,48
7,45
8,45
9,45
10,45
11,45
12,45
13,45
14,51
15,72
16,48
17,45
18,72
19,54
20,51
21,69
22,48
23,45
24,69
25,48
26,81
27,81
28,48
29,48
30,45
31,45
0,198
1,45
2,51
3,45
4,48
5,48
6,48
7,66
8,45
9,45
10,51
11,45
12,48
13,51
14,45
15,54
16,45
17,45
18,54
19,45
20,48
21,51
22,54
23,72
24,45
25,45
26,48
27,72
28,45
29,69
30,45
31,45
0,795
1,45
2,51
3,51
4,54
5,48
6,51
7,45
8,51
9,45
10,48
11,45
12,45
13,54
14,45
15,45
16,45
17,54
18,51
19,69
20,45
21,51
22,51
23,51
24,45
25,48
26,48
27,72
28,45
29,66
30,78
31,48
0,195
1,48
2,51
3,48
4,45
5,51
6,48
7,51
8,45
9,45
10,45
11,51
12,48
13,45
14,51
15,51
16,72
17,45
18,45
19,45
20,45
21,45
22,51
23,51
24,51
25,45
26,69
27,51
28,69
29,54
30,48
31,45
0,216
1,45
2,48
3,45
4,54
5,51
6,45
7,45
8,48
9,54
10,45
11,45
12,51
13,48
14,51
15,51
16,45
17,45
18,48
19,45
20,54
21,69
22,72
23,45
24,72
25,69
26,48
27,45
28,45
29,45
30,51
31,45
0,816
1,51
2,54
3,51
4,45
5,45
6,48
7,54
8,51
9,45
10,45
11,45
12,45
13,45
14,51
15,45
16,45
17,54
18,54
19,48
20,45
21,72
22,48
23,48
24,45
25,66
26,75
27,51
28,51
29,45
30,45
31,48
0,195
1,45
2,48
3,48
4,45
5,45
6,45
7,45
8,45
9,45
10,45
11,45
12,45
13,45
14,45
15,45
16,45
17,54
18,45
19,45
20,45
21,45
22,45
23,45
24,69
25,66
26,54
27,51
28,45
29,69
30,72
31,48
0,204
1,45
2,48
3,45
4,45
5,45
6,45
7,48
8,48
9,51
10,45
11,45
12,48
13,45
14,54
15,45
16,54
17,48
18,45
19,51
20,48
21,51
22,93
23,78
24,51
25,51
26,51
27,48
28,69
29,57
30,54
31,51
0,681
1,48
2,45
3,45
4,45
5,45
6,51
7,45
8,45
9,45
10,45
11,45
12,45
13,45
14,45
15,51
16,45
17,45
18,45
19,51
20,45
21,51
22,51
23,45
24,45
25,48
26,45
27,51
28,45
29,84
30,75
31,45
0,684
1,51
2,45
3,48
4,51
5,51
6,45
7,45
8,45
9,45
10,51
11,51
12,48
13,45
14,51
15,51
16,54
17,300
18,45
19,45
20,45
21,51
22,45
23,48
24,69
25,48
26,51
27,72
28,48
29,48
30,51
31,45
0,1083
1,54
2,45
3,45
4,45
5,45
6,48
7,54
8,45
9,45
10,45
11,51
12,48
13,45
14,45
15,78
16,57
17,66
18,48
19,45
20,75
21,45
22,45
23,45
24,48
25,66
26,45
27,45
28,45
29,54
30,45
31,45
0,198
1,51
2,51
3,54
4,45
5,51
6,51
7,45
8,45
9,48
10,45
11,45
12,48
13,45
14,45
15,51
16,45
17,45
18,54
19,45
20,54
21,45
22,45
23,54
24,54
25,45
26,45
27,48
28,45
29,45
30,51
31,72
0,192
1,45
2,51
3,45
4,51
5,48
6,51
7,45
8,45
9,45
10,45
11,51
12,54
13,45
14,45
15,75
16,45
17,45
18,51
19,45
20,60
21,69
22,45
23,51
24,48
25,45
26,45
27,45
28,51
29,45
30,51
31,51
0,900
1,45
2,51
3,51
4,51
5,45
6,51
7,45
8,45
9,54
10,45
11,45
12,51
13,51
14,45
15,45
16,45
17,210
18,48
19,45
20,54
21,51
22,51
23,45
24,81
25,45
26,45
27,78
28,72
29,51
30,45
31,48
0,207
1,45
2,45
3,48
4,54
5,45
6,48
7,45
8,48
9,45
10,54
11,45
12,45
13,45
14,57
15,45
16,45
17,207
18,51
19,45
20,45
21,45
22,51
23,48
24,51
25,66
26,45
27,45
28,51
29,51
30,81
31,51
0,480
1,45
2,51
3,48
4,51
5,51
6,45
7,51
8,45
9,45
10,45
11,48
12,54
13,51
14,54
15,54
16,48
17,45
18,45
19,51
20,57
21,51
22,45
23,48
24,69
25,75
26,81
27,45
28,51
29,66
30,51
31,45
0,369
1,45
2,45
3,45
4,54
5,45
6,54
7,51
8,51
9,51
10,51
11,51
12,45
13,45
14,45
15,54
16,45
17,45
18,54
19,75
20,45
21,51
22,45
23,48
24,45
25,45
26,45
27,75
28,72
29,69
30,45
31,48
0,753
1,51
2,51
3,48
4,51
5,45
6,48
7,48
8,48
9,45
10,45
11,45
12,51
13,51
14,51
15,45
16,45
17,63
18,54
19,45
20,51
21,69
22,51
23,45
24,45
25,45
26,54
27,48
28,51
29,48
30,45
31,45
0,201
1,45
2,45
3,51
4,45
5,45
6,51
7,45
8,45
9,51
10,48
11,48
12,45
13,45
14,45
15,48
16,51
17,45
18,51
19,45
20,45
21,45
22,45
23,78
24,45
25,60
26,45
27,45
28,48
29,54
30,45
31,48
0,186
1,54
2,51
3,45
4,51
5,45
6,45
7,54
8,48
9,51
10,51
11,54
12,45
13,45
14,45
15,45
16,60
17,102
18,84
19,45
20,51
21,84
22,48
23,51
24,45
25,66
26,84
27,78
28,51
29,45
30,51
31,48
0,45
1,45
2,45
3,45
4,54
5,51
6,45
7,51
8,51
9,45
10,45
11,45
12,51
13,45
14,48
15,51
16,45
17,45
18,51
19,45
20,72
21,66
22,48
23,45
24,72
25,45
26,45
27,72
28,45
29,45
30,54
31,75
0,195
1,54
2,45
3,45
4,45
5,45
6,45
7,51
8,45
9,45
10,51
11,48
12,45
13,45
14,48
15,45
16,45
17,48
18,45
19,81
20,45
21,45
22,45
23,81
24,72
25,45
26,48
27,72
28,45
29,51
30,75
31,45
0,195
1,45
2,45
3,45
4,45
5,51
6,48
7,48
8,45
9,45
10,48
11,45
12,54
13,45
14,51
15,45
16,75
17,57
18,45
19,69
20,48
21,54
22,81
23,54
24,45
25,54
26,54
27,54
28,45
29,45
30,57
31,45
0,198
1,45
2,45
3,45
4,51
5,48
6,48
7,45
8,48
9,48
10,57
11,45
12,54
13,51
14,51
15,45
16,57
17,45
18,117
19,48
20,48
21,51
22,45
23,51
24,78
25,45
26,54
27,51
28,54
29,45
30,45
31,72
0,204
1,45
2,45
3,45
4,48
5,51
6,45
7,48
8,48
9,45
10,45
11,45
12,45
13,54
14,51
15,45
16,45
17,45
18,48
19,54
20,48
21,48
22,54
23,45
24,69
25,51
26,48
27,75
28,45
29,54
30,45
31,45
0,195
1,45
2,45
3,48
4,51
5,51
6,51
7,48
8,45
9,51
10,48
11,45
12,45
13,51
14,45
15,54
16,51
17,45
18,225
19,105
20,48
21,48
22,45
23,45
24,48
25,45
26,45
27,51
28,45
29,66
30,54
31,51
0,198
1,54
2,51
3,51
4,48
5,45
6,45
7,45
8,45
9,48
10,57
11,45
12,45
13,45
14,54
15,54
16,51
17,45
18,63
19,48
20,54
21,45
22,45
23,45
24,48
25,51
26,45
27,51
28,51
29,51
30,48
31,51
0,195
1,45
2,45
3,45
4,51
5,54
6,45
7,51
8,45
9,45
10,48
11,51
12,45
13,45
14,48
15,45
16,63
17,45
18,48
19,45
20,48
21,48
22,45
23,45
24,48
25,72
26,48
27,45
28,45
29,45
30,72
31,54
0,1146
1,45
2,48
3,54
4,45
5,45
6,48
7,51
8,51
9,48
10,48
11,51
12,51
13,45
14,54
15,45
16,45
17,45
18,45
19,45
20,51
21,45
22,72
23,48
24,45
25,45
26,45
27,54
28,48
29,54
30,75
31,45
0,186
1,45
2,45
3,45
4,45
5,51
6,45
7,48
8,45
9,48
10,48
11,45
12,48
13,45
14,54
15,48
16,45
17,207
18,45
19,45
20,45
21,54
22,54
23,69
24,45
25,45
26,57
27,51
28,54
29,54
30,45
31,45
0,198
1,45
2,45
3,45
4,45
5,54
6,48
7,45
8,45
9,45
10,54
11,45
12,45
13,51
14,45
15,51
16,54
17,51
18,72
19,45
20,45
21,45
22,51
23,45
24,45
25,48
26,51
27,54
28,48
29,45
30,54
31,72
0,192
1,45
2,51
3,54
4,48
5,51
6,45
7,48
8,45
9,45
10,54
11,45
12,45
13,45
14,51
15,45
16,45
17,45
18,45
19,51
20,51
21,54
22,45
23,45
24,72
25,60
26,72
27,45
28,45
29,45
30,45
31,45
0,201
1,54
2,51
3,45
4,45
5,48
6,45
7,48
8,45
9,48
10,51
11,45
12,45
13,51
14,54
15,105
16,90
17,48
18,57
19,48
20,48
21,45
22,45
23,48
24,45
25,66
26,72
27,54
28,48
29,69
30,48
31,72
0,117
1,45
2,858
3,48
4,45
5,45
6,45
7,45
8,48
9,69
10,45
11,48
12,51
13,45
14,51
15,63
16,45
17,45
18,54
19,51
20,48
21,45
22,75
23,45
24,45
25,51
26,72
27,51
28,54
29,45
30,75
31,51
0,183
1,48
2,51
3,45
4,45
5,45
6,54
7,45
8,48
9,45
10,51
11,45
12,51
13,45
14,45
15,45
16,45
17,45
18,48
19,51
20,45
21,45
22,105
23,45
24,45
25,51
26,45
27,72
28,45
29,69
30,51
31,45
0,204
1,48
2,51
3,45
4,45
5,51
6,54
7,45
8,45
9,45
10,51
11,54
12,45
13,51
14,54
15,45
16,45
17,108
18,45
19,45
20,45
21,48
22,48
23,45
24,45
25,48
26,72
27,48
28,48
29,45
30,45
31,54
0,186
1,45
2,45
3,45
4,54
5,45
6,51
7,45
8,45
9,45
10,45
11,45
12,45
13,51
14,45
15,45
16,51
17,54
18,54
19,51
20,45
21,48
22,51
23,51
24,72
25,45
26,48
27,45
28,45
29,60
30,54
31,72
0,198
1,45
2,45
3,54
4,51
5,51
6,48
7,51
8,45
9,45
10,45
11,51
12,45
13,51
14,45
15,48
16,54
17,54
18,51
19,51
20,54
21,54
22,45
23,51
24,45
25,72
26,45
27,72
28,45
29,45
30,45
31,72
0,192
1,51
2,51
3,51
4,51
5,45
6,45
7,48
8,45
9,51
10,54
11,51
12,45
13,51
14,54
15,72
16,51
17,45
18,51
19,48
20,51
21,45
22,90
23,75
24,69
25,48
26,45
27,75
28,45
29,45
30,84
31,75
0,183
1,45
2,45
3,45
4,54
5,54
6,48
7,45
8,51
9,48
10,45
11,48
12,54
13,48
14,51
15,45
16,45
17,45
18,45
19,45
20,45
21,54
22,48
23,54
24,69
25,51
26,72
27,51
28,45
29,51
30,51
31,45
0,762
1,54
2,45
3,45
4,45
5,45
6,45
7,45
8,57
9,51
10,51
11,45
12,45
13,45
14,45
15,63
16,51
17,45
18,48
19,54
20,69
21,54
22,45
23,45
24,45
25,45
26,48
27,45
28,45
29,45
30,75
31,78
0,198
1,45
2,45
3,54
4,48
5,45
6,51
7,54
8,45
9,54
10,45
11,45
12,51
13,51
14,69
15,48
16,84
17,45
18,51
19,54
20,207
21,45
22,48
23,78
24,45
25,45
26,54
27,51
28,45
29,48
30,45
31,45
0,201
1,45
2,45
3,45
4,54
5,51
6,45
7,51
8,54
9,48
10,45
11,51
12,51
13,51
14,45
15,45
16,51
17,48
18,45
19,45
20,45
21,45
22,45
23,45
24,45
25,45
26,51
27,75
28,45
29,48
30,75
31,69
0,186
1,45
2,45
3,45
4,45
5,45
6,45
7,45
8,51
9,45
10,51
11,51
12,48
13,45
14,54
15,51
16,45
17,45
18,216
19,45
20,45
21,51
22,45
23,45
24,48
25,45
26,75
27,45
28,63
29,45
30,48
31,75
0,207
1,48
2,51
3,45
4,45
5,45
6,45
7,54
8,51
9,48
10,48
11,51
12,45
13,51
14,45
15,51
16,45
17,48
18,51
19,45
20,45
21,45
22,45
23,45
24,78
25,54
26,45
27,54
28,45
29,51
30,51
31,45
0,198
1,45
2,51
3,48
4,51
5,45
6,48
7,51
8,45
9,45
10,45
11,45
12,45
13,48
14,45
15,63
16,48
17,45
18,54
19,45
20,54
21,51
22,48
23,45
24,51
25,45
26,48
27,48
28,45
29,45
30,87
31,54
0,192
1,54
2,45
3,48
4,45
5,45
6,45
7,45
8,45
9,54
10,45
11,45
12,45
13,45
14,54
15,45
16,51
17,45
18,45
19,48
20,48
21,51
22,75
23,45
24,72
25,45
26,54
27,48
28,54
29,51
30,72
31,51
0,201
1,48
2,48
3,45
4,51
5,54
6,45
7,51
8,45
9,45
10,45
11,54
12,51
13,45
14,45
15,45
16,45
17,45
18,48
19,72
20,45
21,60
22,54
23,45
24,51
25,45
26,48
27,48
28,45
29,45
30,45
31,75
0,201
1,45
2,45
3,45
4,48
5,45
6,45
7,45
8,51
9,45
10,45
11,45
12,51
13,51
14,45
15,45
16,51
17,45
18,45
19,45
20,51
21,66
22,51
23,51
24,45
25,45
26,45
27,45
28,51
29,45
30,72
31,45
0,198
1,51
2,45
3,48
4,51
5,45
6,54
7,51
8,51
9,45
10,45
11,45
12,45
13,48
14,45
15,48
16,45
17,204
18,84
19,51
20,45
21,66
22,51
23,75
24,69
25,51
26,72
27,57
28,51
29,69
30,48
31,75
0,201
1,45
2,51
3,45
4,45
5,48
6,51
7,54
8,45
9,54
10,45
11,45
12,45
13,48
14,48
15,45
16,48
17,48
18,57
19,54
20,45
21,45
22,45
23,51
24,45
25,66
26,54
27,51
28,84
29,51
30,45
31,54
0,195
1,45
2,48
3,45
4,45
5,45
6,51
7,48
8,45
9,45
10,45
11,45
12,45
13,45
14,51
15,45
16,51
17,135
18,45
19,45
20,45
21,45
22,48
23,48
24,48
25,66
26,45
27,45
28,48
29,60
30,48
31,45
0,198
1,51
2,51
3,51
4,51
5,45
6,45
7,51
8,45
9,54
10,51
11,45
12,45
13,51
14,54
15,51
16,45
17,45
18,48
19,45
20,45
21,51
22,48
23,54
24,51
25,48
26,45
27,45
28,45
29,48
30,54
31,48
0,186
1,45
2,48
3,48
4,54
5,51
6,45
7,48
8,45
9,54
10,45
11,45
12,90
13,48
14,60
15,45
16,45
17,75
18,51
19,51
20,48
21,48
22,90
23,45
24,54
25,45
26,48
27,48
28,48
29,54
30,45
31,45
0,201
1,45
2,48
3,45
4,45
5,45
6,51
7,48
8,45
9,54
10,45
11,45
12,51
13,45
14,54
15,51
16,45
17,54
18,72
19,45
20,54
21,45
22,45
23,72
24,51
25,45
26,45
27,45
28,69
29,48
30,51
31,54
0,204
1,51
2,51
3,45
4,48
5,51
6,45
7,45
8,45
9,45
10,45
11,54
12,51
13,45
14,51
15,45
16,54
17,45
18,48
19,45
20,45
21,45
22,45
23,54
24,48
25,54
26,45
27,45
28,45
29,45
30,72
31,69
0,204
1,45
2,57
3,45
4,45
5,51
6,45
7,45
8,54
9,78
10,45
11,45
12,54
13,54
14,45
15,45
16,45
17,48
18,45
19,69
20,45
21,45
22,51
23,51
24,45
25,48
26,45
27,45
28,51
29,45
30,51
31,72
0,192
1,45
2,51
3,45
4,54
5,45
6,48
7,51
8,45
9,45
10,45
11,45
12,45
13,51
14,51
15,72
16,45
17,201
18,45
19,51
20,45
21,69
22,51
23,75
24,45
25,45
26,48
27,51
28,69
29,51
30,87
31,72
0,195
1,51
2,51
3,51
4,45
5,45
6,51
7,45
8,45
9,51
10,45
11,45
12,45
13,51
14,45
15,219
16,90
17,75
18,45
19,45
20,51
21,54
22,51
23,45
24,45
25,69
26,72
27,72
28,51
29,60
30,48
31,54
0,189
1,45
2,48
3,45
4,54
5,45
6,45
7,51
8,48
9,48
10,45
11,51
12,51
13,45
14,45
15,204
16,54
17,48
18,48
19,48
20,45
21,69
22,45
23,54
24,45
25,45
26,51
27,48
28,45
29,45
30,51
31,45
0,198
1,51
2,45
3,51
4,51
5,51
6,45
7,57
8,51
9,45
10,51
11,54
12,54
13,51
14,45
15,126
16,57
17,57
18,90
19,51
20,45
21,51
22,45
23,69
24,45
25,45
26,45
27,51
28,51
29,51
30,48
31,51
0,201
1,45
2,48
3,54
4,45
5,51
6,45
7,48
8,45
9,48
10,48
11,51
12,51
13,45
14,51
15,45
16,51
17,204
18,51
19,51
20,45
21,48
22,54
23,51
24,45
25,45
26,45
27,51
28,45
29,45
30,54
31,54
0,1023
1,48
2,51
3,51
4,54
5,51
6,45
7,48
8,51
9,54
10,51
11,48
12,54
13,45
14,51
15,51
16,45
17,45
18,45
19,45
20,51
21,72
22,51
23,51
24,48
25,48
26,48
27,51
28,45
29,45
30,48
31,45
0,198
1,54
2,45
3,51
4,48
5,45
6,45
7,45
8,45
9,54
10,45
11,48
12,51
13,48
14,48
15,51
16,45
17,51
18,45
19,45
20,54
21,63
22,45
23,78
24,48
25,45
26,48
27,51
28,51
29,51
30,75
31,45
0,195
1,45
2,51
3,54
4,45
5,45
6,51
7,51
8,45
9,51
10,45
11,45
12,45
13,45
14,54
15,51
16,45
17,48
18,45
19,45
20,54
21,45
22,45
23,48
24,69
25,45
26,54
27,45
28,45
29,81
30,51
31,45
0,897
1,45
2,45
3,45
4,54
5,45
6,51
7,45
8,51
9,45
10,45
11,45
12,45
13,51
14,48
15,45
16,60
17,81
18,72
19,45
20,48
21,69
22,75
23,48
24,45
25,45
26,72
27,54
28,45
29,54
30,51
31,63
0,192
1,45
2,45
3,51
4,45
5,45
6,45
7,54
8,54
9,45
10,45
11,45
12,45
13,48
14,45
15,45
16,45
17,51
18,54
19,51
20,45
21,54
22,45
23,48
24,45
25,72
26,45
27,45
28,45
29,45
30,54
31,51
0,1047
1,48
2,54
3,45
4,51
5,48
6,51
7,54
8,45
9,51
10,45
11,45
12,45
13,54
14,45
15,51
16,57
17,219
18,51
19,84
20,54
21,51
22,51
23,45
24,45
25,45
26,45
27,45
28,45
29,66
30,45
31,51
0,201
1,51
2,48
3,45
4,51
5,51
6,51
7,45
8,45
9,54
10,45
11,51
12,45
13,45
14,45
15,48
16,51
17,48
18,51
19,51
20,48
21,69
22,48
23,45
24,45
25,66
26,45
27,48
28,45
29,48
30,45
31,48
0,201
1,45
2,51
3,54
4,45
5,45
6,45
7,48
8,54
9,51
10,54
11,45
12,51
13,51
14,51
15,45
16,60
17,45
18,51
19,51
20,51
21,45
22,48
23,45
24,96
25,63
26,75
27,48
28,45
29,45
30,48
31,45
0,192
1,51
2,51
3,54
4,45
5,45
6,48
7,51
8,54
9,51
10,45
11,45
12,45
13,45
14,45
15,45
16,48
17,51
18,45
19,48
20,72
21,75
22,54
23,51
24,51
25,54
26,45
27,48
28,48
29,45
30,45
31,48
0,189
1,45
2,51
3,48
4,45
5,54
6,45
7,48
8,51
9,51
10,45
11,54
12,45
13,51
14,45
15,48
16,57
17,51
18,48
19,63
20,48
21,51
22,48
23,72
24,51
25,69
26,54
27,54
28,45
29,51
30,48
31,54
0,195
1,45
2,45
3,48
4,45
5,48
6,51
7,51
8,51
9,51
10,45
11,45
12,51
13,54
14,48
15,51
16,75
17,51
18,51
19,48
20,48
21,45
22,51
23,51
24,45
25,45
26,45
27,54
28,45
29,48
30,51
31,69
0,297
1,45
2,54
3,51
4,54
5,45
6,45
7,45
8,45
9,45
10,45
11,48
12,51
13,48
14,45
15,45
16,48
17,54
18,66
19,45
20,51
21,45
22,45
23,48
24,45
25,45
26,54
27,69
28,51
29,51
30,45
31,45
0,204
1,48
2,45
3,51
4,45
5,45
6,51
7,54
